web_id	spu_id	sku_id	sku_name	picurl	sub_picurl	dt	item_third_cate_cd
0	1000373	1000373	【京东超市】康师傅 酸梅汤 500ML*15瓶整箱	NULL	NULL	2017-02-28	1602
0	1021048	1021048	【京东超市】汇源  100%葡萄汁  200ml*24盒  整箱装	NULL	NULL	2017-02-28	1602
0	1044694	1044694	【京东超市】脉动（Mizone） 维生素饮料 芒果味 600ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1044698	1044698	【京东超市】脉动（Mizone） 维生素饮料 菠萝味 600ml *15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1044701	1044701	【京东超市】健力宝运动饮料橙蜜味330ml*24罐 整箱	NULL	NULL	2017-02-28	1602
0	1044706	1044706	【京东超市】脉动（Mizone） 维生素饮料 水蜜桃味 600ml *15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1044708	1044708	【京东超市】脉动（Mizone） 维生素饮料 荔枝味 600ml *15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1044718	1044718	【京东超市】康师傅 冰糖雪梨250ml *24盒箱装	NULL	NULL	2017-02-28	1602
0	1044731	1044731	【京东超市】雀巢（Nestle） (香滑)咖啡180ml *24听 整箱	NULL	NULL	2017-02-28	1602
0	1044732	1044732	【京东超市】雀巢（Nestle） (丝滑拿铁)咖啡268ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1044733	1044733	【京东超市】雀巢（Nestle） (特浓)咖啡180ml *24听 整箱	NULL	NULL	2017-02-28	1602
0	1044735	1044735	【京东超市】脉动（Mizone） 维生素饮料 青柠味 600ml *15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1044736	1044736	【京东超市】脉动（Mizone） 维生素饮料 橘子味 600ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1044739	1044739	【京东超市】康师傅 冰红茶250ml *24盒箱装	NULL	NULL	2017-02-28	1602
0	1073101	1073101	【京东超市】娃哈哈 含乳饮料 营养快线香草淇淋味 500ml*15/箱	NULL	NULL	2017-02-28	1602
0	1073106	1073106	【京东超市】娃哈哈 含乳饮料 营养快线牛奶菠萝味 500ml*15/箱	NULL	NULL	2017-02-28	1602
0	1073107	1073107	【京东超市】娃哈哈 含乳饮料 营养快线牛奶原味 500ml*15/箱	NULL	NULL	2017-02-28	1602
0	1073108	1073108	【京东超市】雀巢（Nestle） 咖啡（丝滑拿铁）瓶装 268ml*3联包	NULL	NULL	2017-02-28	1602
0	1073109	1073109	【京东超市】雀巢（Nestle） 咖啡（香滑）罐装 180ml*6联包	NULL	NULL	2017-02-28	1602
0	1074537	1074537	【京东超市】娃哈哈 含乳饮料 爽歪歪营养酸奶饮品 200ml*24/箱	NULL	NULL	2017-02-28	1602
0	1083378	1083378	【京东超市】北冰洋 橙汁味 碳酸饮料 330ml*24听/箱 箱装	NULL	NULL	2017-02-28	1602
0	1083379	1083379	【京东超市】北冰洋 桔汁味 碳酸饮料 330ml*24听/箱 箱装	NULL	NULL	2017-02-28	1602
0	1084831	1084831	【京东超市】北冰洋 全新上市 苏打水 330ml*6听 箱装	NULL	NULL	2017-02-28	1602
0	1084832	1084832	【京东超市】北冰洋 酸梅汁汽水 330mlx6听 箱装	NULL	NULL	2017-02-28	1602
0	1085210	1085210	【京东超市】美年达（Mirinda）青苹果味碳酸饮料 2L*6瓶 箱装	NULL	NULL	2017-02-28	1602
0	1085211	1085211	【京东超市】百事可乐 极度（Max）碳酸饮料 把乐带回家 330ml*12听箱装	NULL	NULL	2017-02-28	1602
0	1085223	1085223	【京东超市】美年达（Mirinda）橙味碳酸饮料 把乐带回家 2L*6瓶，箱装	NULL	NULL	2017-02-28	1602
0	1085299	1085299	【京东超市】百事可乐 碳酸饮料 把乐带回家 2l*6瓶 箱装	NULL	NULL	2017-02-28	1602
0	1087165	1087165	【京东超市】北冰洋 酸梅汁汽水 碳酸饮料 330ml*24听/箱 箱装	NULL	NULL	2017-02-28	1602
0	1087168	1087168	【京东超市】北冰洋 桔汁味 碳酸饮料 330ml*6听 箱装	NULL	NULL	2017-02-28	1602
0	1087170	1087170	【京东超市】北冰洋 全新上市 苏打水 330ml*24听/箱 箱装	NULL	NULL	2017-02-28	1602
0	1088229	1088229	【京东超市】统一 蜜桃多 250ml*24盒/箱 整箱装 果味饮料	NULL	NULL	2017-02-28	1602
0	1088243	1088243	【京东超市】统一 冰红茶（柠檬味红茶饮料） 250ml*24/箱 整箱装	NULL	NULL	2017-02-28	1602
0	1088246	1088246	【京东超市】统一 鲜橙多 250ml*24盒/箱 整箱装 橙汁饮料	NULL	NULL	2017-02-28	1602
0	1088247	1088247	【京东超市】统一 冰糖雪梨（梨汁饮料） 250ml*24盒/箱 整箱装	NULL	NULL	2017-02-28	1602
0	1088253	1088253	【京东超市】统一 雅哈 意式醇香拿铁咖啡280ml*15瓶/箱 整箱	NULL	NULL	2017-02-28	1602
0	1088255	1088255	【京东超市】统一 奶茶（草莓）250ml*24盒/箱 整箱	NULL	NULL	2017-02-28	1602
0	1088257	1088257	【京东超市】统一 奶茶（巧克力）250ml*24盒/箱 整箱	NULL	NULL	2017-02-28	1602
0	1088258	1088258	【京东超市】统一 奶茶（麦香）250ml*24盒/箱 整箱	NULL	NULL	2017-02-28	1602
0	1088259	1088259	【京东超市】统一 煎茶奶绿450ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1088262	1088262	【京东超市】统一 雅哈 意式经典咖啡280ml*15瓶/箱 整箱	NULL	NULL	2017-02-28	1602
0	1088268	1088268	【京东超市】统一 海之言 （海盐柠檬果味饮料） 柠檬口味 500ml*15瓶/箱 整箱装	NULL	NULL	2017-02-28	1602
0	1093183	1093183	【京东超市】加多宝 凉茶植物饮料利乐包 250ml*24 箱装	NULL	NULL	2017-02-28	1602
0	1109752	1109752	【京东超市】王老吉凉茶310ml*12罐 整箱 礼盒装	NULL	NULL	2017-02-28	1602
0	1109766	1109766	【京东超市】雀巢（Nestle）（丝滑摩卡）咖啡瓶装268ml*15整箱	NULL	NULL	2017-02-28	1602
0	1111833	1111833	【京东超市】脉动（Mizone） 维生素饮料 水蜜桃口味 1L*12瓶 整箱装	NULL	NULL	2017-02-28	1602
0	1111837	1111837	【京东超市】脉动（Mizone） 维生素饮料 青柠口味 1L*12瓶 整箱装	NULL	NULL	2017-02-28	1602
0	1111883	1111883	【京东超市】红牛(RedBull)维生素功能饮料（原味型）250ML*12罐	NULL	NULL	2017-02-28	1602
0	1111887	1111887	【京东超市】加多宝 凉茶310ml*12罐 整箱	NULL	NULL	2017-02-28	1602
0	1111908	1111908	【京东超市】加多宝 凉茶310ml*6罐 6连包	NULL	NULL	2017-02-28	1602
0	1115572	1115572	【京东超市】天喔茶庄 冰红茶500ml*15整箱装	NULL	NULL	2017-02-28	1602
0	1115577	1115577	【京东超市】天喔茶庄 C满E（柠檬汁+西柚汁）500ml*15整箱装	NULL	NULL	2017-02-28	1602
0	1115581	1115581	【京东超市】天喔茶庄 C满E（柠檬汁+水蜜桃汁）500ml*15整箱装	NULL	NULL	2017-02-28	1602
0	1115591	1115591	【京东超市】天喔茶庄 蜂蜜蔓越莓茶500ml*15整箱装	NULL	NULL	2017-02-28	1602
0	1115593	1115593	【京东超市】天喔茶庄 蜂蜜柚子茶250ml*16整箱装	NULL	NULL	2017-02-28	1602
0	1115598	1115598	【京东超市】天喔茶庄 炭烧摩卡咖啡500ml*15整箱装	NULL	NULL	2017-02-28	1602
0	1115603	1115603	【京东超市】天喔茶庄 炭烧拿铁咖啡500ml*15整箱装	NULL	NULL	2017-02-28	1602
0	1117654	1117654	【京东超市】统一 番茄汁 （无添加糖、盐）335ml*24罐	NULL	NULL	2017-02-28	1602
0	1137882	1137882	【京东超市】统一 番茄汁 （无添加糖、盐）180ml*24罐	NULL	NULL	2017-02-28	1602
0	1137886	1137886	【京东超市】雀巢（Nestle） （香浓）咖啡180ml 罐装*24整箱	NULL	NULL	2017-02-28	1602
0	1145330	1145330	【京东超市】可口可乐（Coca-Cola） 美汁源热带果粒 450ml*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1145333	1145333	【京东超市】健力宝 爆果汽 苹果汁饮料 含气型 480ml*15瓶	NULL	NULL	2017-02-28	1602
0	1145970	1145970	【京东超市】加多宝 凉茶PET500ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1151209	1151209	【京东超市】加多宝凉茶植物饮料利乐包250ml*16 整箱	NULL	NULL	2017-02-28	1602
0	1154049	1154049	【京东超市】都乐（Dole）100%葡萄汁 把乐带回家 250ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1178028	1178028	【京东超市】汇源 100%果汁 苹果汁 1L*12盒整箱装	NULL	NULL	2017-02-28	1602
0	1178029	1178029	【京东超市】汇源番茄汁1L*12盒整箱装	NULL	NULL	2017-02-28	1602
0	1178030	1178030	汇源100%桃复合果汁1L*12盒整箱装	NULL	NULL	2017-02-28	1602
0	1178032	1178032	【京东超市】汇源100%果汁葡萄汁1L*12盒整箱装	NULL	NULL	2017-02-28	1602
0	1178033	1178033	【京东超市】汇源 100%果汁 梨汁 1L*12盒整箱装	NULL	NULL	2017-02-28	1602
0	1184590	1184590	【京东超市】三得利（Suntory） 沁柠水550ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1191567	1191567	【京东超市】三得利（Suntory） （无糖）乌龙茶1250ml*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1203896	1203896	【京东超市】露露（lolo）果仁核桃 245g*20罐 整箱	NULL	NULL	2017-02-28	1602
0	1203900	1203900	【京东超市】露露（lolo）无糖杏仁露 240ml*24罐 整箱	NULL	NULL	2017-02-28	1602
0	1211011	1211011	【京东超市】隆顺榕 雪梨汤（梨汁饮料）350ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1211016	1211016	【京东超市】隆顺榕 秋梨汤（梨汁饮料）350ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1211023	1211023	【京东超市】隆顺榕 酸梅汤饮料 350ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1229144	1229144	【京东超市】椰树 椰子汁 245ml*24罐 整箱	NULL	NULL	2017-02-28	1602
0	1229148	1229148	【京东超市】椰树 椰子汁 利乐包 245ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1230035	1230035	【京东超市】意大利进口 帕玛拉特圣涛（Parmalat）桃汁饮料 1L*3盒 连包	NULL	NULL	2017-02-28	1602
0	1230038	1230038	【京东超市】意大利进口 帕玛拉特圣涛（Parmalat）杏汁饮料 1L*3盒 连包	NULL	NULL	2017-02-28	1602
0	1230046	1230046	【京东超市】意大利进口 帕玛拉特圣涛（Parmalat）梨汁饮料 1L*3盒 连包	NULL	NULL	2017-02-28	1602
0	1230047	1230047	【京东超市】意大利进口 帕玛拉特圣涛（Parmalat）100%苹果汁 1L*3盒 连包	NULL	NULL	2017-02-28	1602
0	1230048	1230048	【京东超市】意大利进口 帕玛拉特圣涛（Parmalat）100%西柚汁 1L*3盒 连包	NULL	NULL	2017-02-28	1602
0	1230049	1230049	【京东超市】意大利进口 帕玛拉特圣涛（Parmalat）100%橙汁 1L*3盒 连包	NULL	NULL	2017-02-28	1602
0	1230050	1230050	【京东超市】意大利进口 帕玛拉特圣涛（Parmalat）100%菠萝汁 1L*3盒 连包	NULL	NULL	2017-02-28	1602
0	1231790	1231790	【京东超市】泰国进口 Koh coconut 酷椰屿椰汁饮料1L*12盒 整箱	NULL	NULL	2017-02-28	1602
0	1231793	1231793	【京东超市】泰国进口 Koh coconut 酷椰屿椰子芒果汁饮料1L*12盒 整箱	NULL	NULL	2017-02-28	1602
0	1231796	1231796	【京东超市】泰国进口 Koh coconut 酷椰屿100%纯椰子水1L*12 整箱	NULL	NULL	2017-02-28	1602
0	1234939	1234939	【京东超市】香港进口 维他 芒果汁250ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1234940	1234940	【京东超市】维他奶 黑豆奶植物蛋白饮品 250ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1234947	1234947	【京东超市】维他奶 黑豆奶植物蛋白饮品 250ml*16盒 整箱	NULL	NULL	2017-02-28	1602
0	1234966	1234966	【京东超市】维他 柠檬茶310ml*12罐 整箱	NULL	NULL	2017-02-28	1602
0	1234967	1234967	【京东超市】维他 柠檬茶250ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1234969	1234969	【京东超市】维他奶 原味低糖豆奶植物蛋白饮品 250ml*16盒 整箱	NULL	NULL	2017-02-28	1602
0	1234970	1234970	【京东超市】维他 菊花茶250ml*16盒 整箱	NULL	NULL	2017-02-28	1602
0	1234971	1234971	【京东超市】维他 菊花茶250ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1234972	1234972	【京东超市】维他 柠檬茶500ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1234973	1234973	【京东超市】维他 柠檬茶250ml*16盒 整箱	NULL	NULL	2017-02-28	1602
0	1234974	1234974	【京东超市】维他奶 原味豆奶植物蛋白饮品 250ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1234975	1234975	【京东超市】维他奶 巧克力味豆奶植物蛋白饮品 250ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1239534	1239534	【京东超市】维他奶 原味豆奶植物蛋白饮品 250ml*16盒 整箱	NULL	NULL	2017-02-28	1602
0	1239538	1239538	【京东超市】维他奶 巧克力味豆奶植物蛋白饮品 250ml*16盒 整箱	NULL	NULL	2017-02-28	1602
0	1260013	1260013	【京东超市】美汁源果粒橙 1.25LX12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1260015	1260015	【京东超市】雪碧 1.25L*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1260017	1260017	【京东超市】可口可乐汽水 1.25L*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1277634	1277634	【京东超市】红牛（Red Bull）奥地利进口劲能饮料 250ml*24听	NULL	NULL	2017-02-28	1602
0	1289734	1289734	【京东超市】塞浦路斯进口 普瑞达（PRIMA）100%橙汁 1L*4瓶 整箱	NULL	NULL	2017-02-28	1602
0	1289746	1289746	【京东超市】普瑞达（PRIMA）100%果汁礼盒 混合果汁 1L*4瓶	NULL	NULL	2017-02-28	1602
0	1289827	1289827	【京东超市】MOGU MOGU 摩咕摩咕椰果橙汁饮料 320ml*24瓶 泰国进口	NULL	NULL	2017-02-28	1602
0	1289828	1289828	【京东超市】MOGU MOGU 摩咕摩咕椰果荔枝汁饮料 320ml*24瓶 泰国进口	NULL	NULL	2017-02-28	1602
0	1289831	1289831	【京东超市】MOGU MOGU 摩咕摩咕椰果草莓汁饮料 320ml*24瓶 泰国进口	NULL	NULL	2017-02-28	1602
0	1289832	1289832	【京东超市】MOGU MOGU 摩咕摩咕椰果菠萝汁饮料 320ml*24瓶 泰国进口	NULL	NULL	2017-02-28	1602
0	1290113	1290113	【京东超市】MOGU MOGU 摩咕摩咕椰果葡萄汁饮料 320ml*24瓶 泰国进口	NULL	NULL	2017-02-28	1602
0	1290120	1290120	【京东超市】MOGU MOGU 摩咕摩咕椰果芒果汁饮料 320ml*24瓶 泰国进口	NULL	NULL	2017-02-28	1602
0	1291124	1291124	泰国进口 UFC UFC牌100%纯椰子水饮料1L*12盒 整箱	NULL	NULL	2017-02-28	1602
0	1291130	1291130	泰国进口 UFC UFC牌100%纯椰子水饮料500ml*12盒 整箱	NULL	NULL	2017-02-28	1602
0	1305484	1305484	【京东超市】农夫山泉 水溶C100青皮桔味复合果汁饮料445ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1305490	1305490	健力宝  橙蜜味运动饮料330ml*12罐 礼盒装	NULL	NULL	2017-02-28	1602
0	1309177	1309177	【京东超市】统一 绿茶 250ml*24盒/箱 茶饮料 整箱装	NULL	NULL	2017-02-28	1602
0	1313279	1313279	【京东超市】名仁  苏打泡腾片 柠檬口味 1克*24片/盒	NULL	NULL	2017-02-28	1602
0	1319181	1319181	【京东超市】康师傅 绿茶 蜂蜜茉莉味2L*6瓶 整箱	NULL	NULL	2017-02-28	1602
0	1319184	1319184	【京东超市】康师傅 劲凉冰红 550ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1319195	1319195	【京东超市】康师傅 茉莉蜜茶 2L*6瓶 整箱	NULL	NULL	2017-02-28	1602
0	1319202	1319202	【京东超市】康师傅 康果水蜜桃 450ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1319206	1319206	康师傅 经典奶茶 炼乳味500ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1337273	1337273	【京东超市】康师傅 蜂蜜柚子 500ml*15瓶 箱装	NULL	NULL	2017-02-28	1602
0	1337274	1337274	【京东超市】康师傅 茉莉蜜茶 250ml*24盒 整箱	NULL	NULL	2017-02-28	1602
0	1337289	1337289	【京东超市】康师傅 绿茶 蜂蜜茉莉味1L*8瓶 整箱	NULL	NULL	2017-02-28	1602
0	1338208	1338208	【京东超市】四川仁寿特产 福仁缘 枇杷原浆饮料 果蔬汁  枇杷果汁 245ml*6听 整箱装	NULL	NULL	2017-02-28	1602
0	1338214	1338214	【京东超市】四川仁寿特产 福仁缘 枇杷原浆饮料 果蔬汁 枇杷果汁 1.25L*6瓶 整箱装	NULL	NULL	2017-02-28	1602
0	1338896	1338896	【京东超市】四川仁寿特产 福仁缘 枇杷原浆饮料 果蔬汁  枇杷果汁 245ml*12听 礼品装	NULL	NULL	2017-02-28	1602
0	1407612	1407612	【京东超市】三得利（Suntory）沁桃水550ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1451801	1451801	【京东超市】塞浦路斯进口 普瑞达（PRIMA）100%西柚汁 1L*4瓶 整箱	NULL	NULL	2017-02-28	1602
0	1451814	1451814	【京东超市】塞浦路斯进口 普瑞达（PRIMA）橙汁+桃汁混合装 1L*4瓶 整箱	NULL	NULL	2017-02-28	1602
0	1469174	1469174	【京东超市】统一 小茗同学 冷泡茶 茉莉萃茶 480ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1469178	1469178	【京东超市】统一 小茗同学 冷泡茶 冰橘绿茶 480ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1469179	1469179	【京东超市】统一 小茗同学 冷泡茶 青柠红茶 480ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1470089	1470089	【京东超市】统一 海之言 西柚口味 500ml*15瓶/箱 整箱装	NULL	NULL	2017-02-28	1602
0	1494698	1494698	【京东超市】特种兵 生榨椰子汁 椰汁 1.25L×6瓶/箱 整箱装	NULL	NULL	2017-02-28	1602
0	1541418	1541418	【京东超市】麒麟（KIRIN）午后奶茶经典原味500ml*15 箱装	NULL	NULL	2017-02-28	1602
0	1541422	1541422	【京东超市】麒麟（KIRIN）午后奶茶巧克力口味500ml*15 箱装	NULL	NULL	2017-02-28	1602
0	1541423	1541423	【京东超市】麒麟（KIRIN）火咖美式冰咖啡440ml*15 箱装	NULL	NULL	2017-02-28	1602
0	1541424	1541424	【京东超市】麒麟（KIRIN）火咖意式拿铁咖啡440ml*15 箱装	NULL	NULL	2017-02-28	1602
0	1541425	1541425	【京东超市】怡宝魔力维他命500ml*15 箱装	NULL	NULL	2017-02-28	1602
0	1541429	1541429	【京东超市】麒麟（KIRIN）火咖意式香浓咖啡180ml*24 箱装	NULL	NULL	2017-02-28	1602
0	1549562	1549562	【京东超市】信远斋 桂花酸梅汤饮料300ml*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1557027	1557027	【京东超市】果倍爽橙汁饮料200ml*6包	NULL	NULL	2017-02-28	1602
0	1557049	1557049	【京东超市】果倍爽梨汁饮料200ml*6包	NULL	NULL	2017-02-28	1602
0	1557050	1557050	【京东超市】果倍爽桃苹果复合果汁饮料200ml*6包	NULL	NULL	2017-02-28	1602
0	1557075	1557075	【京东超市】果倍爽白葡萄汁饮料200ml*6包	NULL	NULL	2017-02-28	1602
0	1557906	1557906	【京东超市】怡宝 麒麟 火咖 意式倍醇咖啡 280ml*24 箱装	NULL	NULL	2017-02-28	1602
0	1592628	1592628	【京东超市】名仁  苏打泡腾片 西柚口味 1克*24片/盒	NULL	NULL	2017-02-28	1602
0	1616696	1616696	【京东超市】康师傅 水蜜桃250ml*24包 整箱	NULL	NULL	2017-02-28	1602
0	1620913	1620913	【京东超市】屈臣氏（Watsons）苏打水青柠味500ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1620926	1620926	【京东超市】屈臣氏（Watsons）苏打水蜜桃味500ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1631589	1631589	【京东超市】康师傅 海晶柠檬500ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1631598	1631598	【京东超市】康师傅 冰红茶青苹果味550ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1636598	1636598	康师傅茉莉清茶550ml *15瓶（新老包装自然替换）	NULL	NULL	2017-02-28	1602
0	1636609	1636609	康师傅绿茶蜂蜜茉莉味550ml*15瓶（新老包装自然替换）	NULL	NULL	2017-02-28	1602
0	1642481	1642481	【京东超市】百事可乐（500ml+100ml）*24瓶，箱装	NULL	NULL	2017-02-28	1602
0	1646550	1646550	【京东超市】美年达（Mirinda）美年达蜂蜜柚子味（500ml+100ml）*24瓶 箱装	NULL	NULL	2017-02-28	1602
0	1646661	1646661	【京东超市】美年达（Mirinda）美年达橙味（500ml+100ml）*24瓶，箱装	NULL	NULL	2017-02-28	1602
0	1651199	1651199	【京东超市】立顿（Lipton）立顿英式柠檬茶500ml*15瓶 箱装	NULL	NULL	2017-02-28	1602
0	1683516	1683516	【京东超市】脉动（Mizone）维生素饮料 青柠味 600ml *4瓶 连包	NULL	NULL	2017-02-28	1602
0	1687612	1687612	【京东超市】统一 雅哈 Hey Cool 咖啡 450毫升*15瓶 整箱装	NULL	NULL	2017-02-28	1602
0	1687614	1687614	【京东超市】怡泉（Schweppes）怡泉+C 330mlX24听/箱 整箱	NULL	NULL	2017-02-28	1602
0	1687627	1687627	【京东超市】统一 雅哈 Hey Smooth 咖啡 450毫升*15瓶 整箱装	NULL	NULL	2017-02-28	1602
0	1712854	1712854	【京东超市】水动乐 果蔬轻补给 桃味 600ml毫升*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1712857	1712857	【京东超市】水动乐 果蔬轻补给 橙味 600ml毫升*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1712865	1712865	【京东超市】雪碧柠檬味汽水300ml毫升*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1712874	1712874	【京东超市】可口可乐（Coca-Cola） 汽水 300mlX24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1712876	1712876	【京东超市】可口可乐 汽水 300ml毫升*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1712890	1712890	【京东超市】芬达 苹果味 汽水 500/600ml毫升*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1712896	1712896	【京东超市】雪碧 柠檬味 汽水 300ml毫升*12瓶 整箱	NULL	NULL	2017-02-28	1602
0	1715348	1715348	【京东超市】美汁源 果粒橙 橙汁饮料450ml毫升*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1721742	1721742	【京东超市】怡泉+C 汽水柠檬味 500mlX12瓶/箱	NULL	NULL	2017-02-28	1602
0	1721743	1721743	【京东超市】可口可乐 芬达橙味汽水2L*6瓶/箱	NULL	NULL	2017-02-28	1602
0	1730749	1730749	【京东超市】广氏 菠萝啤果味饮料啤酒 330ml*24罐 整箱量贩装	NULL	NULL	2017-02-28	1602
0	1732353	1732353	【京东超市】维他 港式奶茶250ml*12盒 整箱	NULL	NULL	2017-02-28	1602
0	1732523	1732523	【京东超市】达利园花生牛奶复合蛋白饮料 原味250ml*24 整箱 （新老包装随机发）	NULL	NULL	2017-02-28	1602
0	1732546	1732546	【京东超市】达利园 花生牛奶 复合蛋白饮料 核桃味 250ml*24 整箱（新老包装随机发货）	NULL	NULL	2017-02-28	1602
0	1733597	1733597	【京东超市】达利园 和其正 凉茶 1.5L*6瓶 整箱	NULL	NULL	2017-02-28	1602
0	1743524	1743524	【京东超市】桂格（QUAKER）高纤燕麦乳榛果味350ML* 3联瓶	NULL	NULL	2017-02-28	1602
0	1743535	1743535	【京东超市】桂格（QUAKER）高纤燕麦乳麦香原味350ML* 3联瓶	NULL	NULL	2017-02-28	1602
0	1743552	1743552	【京东超市】桂格（QUAKER）高纤燕麦乳麦香原味350ML* 12瓶	NULL	NULL	2017-02-28	1602
0	1743555	1743555	【京东超市】桂格（QUAKER）高纤燕麦乳麦榛果味350ML* 12瓶	NULL	NULL	2017-02-28	1602
0	1743569	1743569	【京东超市】农夫山泉 农夫果园30%500ml胡橙普通装1*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1743577	1743577	【京东超市】农夫山泉 农夫果园30%500ml菠芒普通装1*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1743578	1743578	【京东超市】脉动（Mizone）维生素饮料 水蜜桃味 600ml*4瓶 连包	NULL	NULL	2017-02-28	1602
0	1744795	1744795	康师傅茉莉蜜茶550ml*15瓶（新老包装自然替换）	NULL	NULL	2017-02-28	1602
0	1744820	1744820	【京东超市】美年达橙味碳酸饮料330ml*24听 箱装（新老包装随机发货）	NULL	NULL	2017-02-28	1602
0	1744829	1744829	【京东超市】美年达（Mirinda）美年达青苹果味（500ml+100ml）*24瓶 箱装	NULL	NULL	2017-02-28	1602
0	1748367	1748367	【京东超市】味全 乳酸菌（原味）420ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1748372	1748372	【京东超市】味全 乳酸菌（草莓味）420ml*15瓶 整箱	NULL	NULL	2017-02-28	1602
0	1748384	1748384	【京东超市】维动力 维动力酷爽柠檬味600ML*15瓶箱装	NULL	NULL	2017-02-28	1602
0	1748389	1748389	【京东超市】维动力 维动力清新蜜桃味600ML*15瓶箱装	NULL	NULL	2017-02-28	1602
0	1751553	1751553	【京东超市】马来西亚进口 莫林(MONIN)莫西多(Mojito)薄荷风味糖浆250ml 单瓶装	NULL	NULL	2017-02-28	1602
0	1751554	1751554	【京东超市】马来西亚进口 莫林(MONIN)百香果风味糖浆250ml 单瓶装	NULL	NULL	2017-02-28	1602
0	1751556	1751556	【京东超市】马来西亚进口 莫林(MONIN)草莓风味糖浆250ml 单瓶装	NULL	NULL	2017-02-28	1602
0	1751559	1751559	【京东超市】马来西亚进口 莫林(MONIN)绿薄荷风味糖浆250ml 单瓶装	NULL	NULL	2017-02-28	1602
0	1751561	1751561	【京东超市】马来西亚进口 莫林(MONIN)黑加仑风味糖浆250ml 单瓶装	NULL	NULL	2017-02-28	1602
0	1751565	1751565	【京东超市】马来西亚进口 莫林(MONIN)红石榴风味糖浆250ml 单瓶装	NULL	NULL	2017-02-28	1602
0	1751567	1751567	【京东超市】马来西亚进口 莫林(MONIN)甘蔗风味糖浆250ml 单瓶装	NULL	NULL	2017-02-28	1602
0	1768395	1768395	【京东超市】伊藤园（ITOEN）柠檬红茶500ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1768411	1768411	【京东超市】伊藤园（ITOEN）水蜜桃红茶500ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1768550	1768550	【京东超市】伊藤园（ITOEN）大麦茶（无糖）500ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1768558	1768558	【京东超市】伊藤园（ITOEN）绿茶（无糖）500ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1768560	1768560	【京东超市】伊藤园（ITOEN）浓味乌龙茶（无糖）500ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
0	1768567	1768567	【京东超市】伊藤园（ITOEN）浓味绿茶（无糖）500ml*24瓶 整箱	NULL	NULL	2017-02-28	1602
